Employee_ID,Age,Gender,Job_Role,Industry,Years_of_Experience,Work_Location,Hours_Worked_Per_Week,Number_of_Virtual_Meetings,Work_Life_Balance_Rating,Stress_Level,Mental_Health_Condition,Access_to_Mental_Health_Resources,Productivity_Change,Social_Isolation_Rating,Satisfaction_with_Remote_Work,Company_Support_for_Remote_Work,Physical_Activity,Sleep_Quality,Region
EMP0190,36,Male,Data Scientist,Education,15,Remote,33,8,1,Low,Burnout,Yes,No Change,4,Satisfied,2,None,Poor,North America
EMP0191,41,Female,Data Scientist,Finance,11,Hybrid,20,14,3,Low,None,No,Decrease,5,Satisfied,2,Daily,Average,Europe
EMP0192,34,Female,Software Engineer,Retail,16,Hybrid,27,2,1,Medium,Anxiety,Yes,No Change,4,Unsatisfied,3,Weekly,Poor,North America
EMP0193,55,Female,Software Engineer,Healthcare,4,Onsite,43,1,5,Medium,Depression,No,No Change,4,Unsatisfied,2,Weekly,Average,South America
EMP0194,30,Male,Sales,IT,29,Onsite,23,12,2,Medium,Depression,No,Decrease,5,Neutral,1,Daily,Average,South America
EMP0195,35,Male,Data Scientist,Education,22,Onsite,29,0,1,Medium,Burnout,No,No Change,4,Neutral,4,None,Good,Africa
EMP0196,42,Male,Sales,Education,7,Remote,47,0,2,Medium,None,No,Decrease,5,Neutral,4,None,Poor,North America
EMP0197,33,Female,Designer,Healthcare,28,Onsite,46,12,1,Low,Anxiety,Yes,Increase,3,Neutral,5,None,Good,Oceania
EMP0198,33,Non-binary,Marketing,Manufacturing,13,Hybrid,40,2,1,Low,None,Yes,Decrease,1,Neutral,4,Weekly,Average,South America
EMP0199,31,Male,Project Manager,Retail,7,Remote,47,0,4,High,Burnout,Yes,Decrease,1,Unsatisfied,3,Daily,Poor,Oceania
EMP0200,41,Female,Data Scientist,Finance,3,Remote,53,7,3,High,Burnout,No,Decrease,2,Unsatisfied,2,Daily,Average,South America
EMP0201,36,Non-binary,Sales,Education,3,Hybrid,55,14,4,Medium,Burnout,No,Increase,4,Neutral,1,Daily,Average,Oceania
EMP0202,53,Male,Sales,Retail,2,Remote,40,1,2,Medium,Anxiety,No,Decrease,2,Neutral,3,Weekly,Good,Asia
EMP0203,43,Female,Project Manager,IT,32,Hybrid,28,8,5,Low,Depression,No,Decrease,2,Satisfied,1,None,Poor,Asia
EMP0204,50,Male,Sales,Consulting,18,Hybrid,39,14,3,Low,Burnout,No,No Change,3,Neutral,1,Weekly,Good,South America
EMP0205,60,Prefer not to say,Software Engineer,IT,14,Onsite,41,5,5,Medium,Burnout,No,No Change,4,Unsatisfied,2,None,Good,Asia
EMP0206,60,Male,Data Scientist,Finance,5,Onsite,21,3,5,Low,Burnout,Yes,Increase,4,Satisfied,5,Daily,Poor,Oceania
EMP0207,65,Non-binary,Project Manager,IT,12,Onsite,34,11,3,Low,Burnout,Yes,No Change,2,Unsatisfied,5,Daily,Good,Africa
EMP0208,28,Male,Designer,Retail,2,Remote,36,14,3,Low,Burnout,No,Decrease,5,Unsatisfied,2,Weekly,Good,Europe
EMP0209,55,Male,Marketing,Manufacturing,19,Remote,32,2,4,High,Anxiety,Yes,Decrease,1,Satisfied,4,Weekly,Average,North America
EMP0210,54,Prefer not to say,Sales,Consulting,7,Hybrid,21,8,2,Medium,Anxiety,No,No Change,3,Unsatisfied,5,None,Average,Africa
EMP0211,31,Male,Project Manager,Manufacturing,31,Onsite,56,3,5,High,Anxiety,Yes,No Change,1,Satisfied,4,Daily,Poor,Europe
EMP0212,31,Prefer not to say,Marketing,Manufacturing,33,Onsite,58,8,4,Low,Burnout,No,No Change,2,Satisfied,4,None,Poor,North America
EMP0213,28,Female,Software Engineer,Manufacturing,11,Onsite,35,8,1,High,None,No,No Change,2,Satisfied,4,None,Good,Oceania
EMP0214,36,Prefer not to say,Project Manager,Healthcare,22,Hybrid,52,3,1,Low,Anxiety,Yes,Decrease,4,Satisfied,5,Weekly,Good,Europe
EMP0215,40,Prefer not to say,Marketing,Consulting,30,Remote,33,8,1,Low,Depression,No,Increase,3,Neutral,4,Daily,Average,South America
EMP0216,33,Non-binary,Software Engineer,Manufacturing,22,Remote,47,9,2,Medium,Burnout,No,Decrease,1,Neutral,4,None,Good,Europe
EMP0217,27,Male,HR,Education,11,Onsite,56,13,3,Medium,Depression,No,Increase,4,Satisfied,4,None,Poor,Oceania
EMP0218,30,Prefer not to say,Data Scientist,Education,35,Onsite,33,4,2,Low,Anxiety,Yes,Increase,2,Neutral,2,Daily,Average,Europe
EMP0219,43,Female,HR,Education,5,Remote,60,9,3,Low,Anxiety,No,No Change,1,Satisfied,4,Weekly,Average,Asia
EMP0220,55,Male,Sales,Manufacturing,23,Hybrid,32,5,4,Low,Burnout,No,No Change,2,Unsatisfied,1,Weekly,Good,South America
EMP0221,41,Prefer not to say,Project Manager,Retail,18,Hybrid,48,9,5,Medium,None,No,Decrease,1,Satisfied,5,None,Good,Oceania
EMP0222,30,Female,HR,IT,20,Hybrid,39,6,4,High,None,No,Increase,3,Neutral,5,None,Average,Asia
EMP0223,51,Male,Software Engineer,Consulting,6,Onsite,23,6,3,High,Anxiety,Yes,No Change,5,Unsatisfied,2,Weekly,Good,Asia
EMP0224,57,Non-binary,Marketing,Retail,29,Hybrid,38,3,3,High,Anxiety,Yes,Decrease,4,Satisfied,1,None,Average,Africa
EMP0225,62,Non-binary,Designer,Manufacturing,1,Remote,30,5,1,Low,Anxiety,No,Increase,2,Unsatisfied,2,Daily,Average,North America
EMP0226,40,Male,Software Engineer,Retail,4,Onsite,35,3,1,Low,None,Yes,Increase,3,Neutral,1,Weekly,Good,Africa
EMP0227,33,Female,Data Scientist,Healthcare,6,Remote,22,0,5,Medium,None,Yes,Increase,4,Satisfied,4,Weekly,Average,South America
EMP0228,49,Male,Project Manager,IT,8,Onsite,28,15,2,Medium,Depression,Yes,Increase,3,Satisfied,3,Weekly,Poor,Asia
EMP0229,56,Female,Marketing,Consulting,32,Onsite,57,4,3,Medium,Burnout,No,Decrease,3,Neutral,5,Weekly,Good,Oceania
EMP0230,44,Female,HR,Manufacturing,10,Hybrid,48,14,2,Low,Burnout,Yes,Decrease,3,Satisfied,1,Weekly,Good,Europe
EMP0231,41,Male,Marketing,Retail,7,Onsite,45,14,1,Medium,Burnout,No,No Change,5,Unsatisfied,4,Daily,Average,Africa
EMP0232,42,Male,Marketing,Healthcare,29,Onsite,34,3,4,Low,Burnout,No,Decrease,3,Satisfied,2,Weekly,Poor,Oceania
EMP0233,47,Prefer not to say,Marketing,Manufacturing,19,Hybrid,59,9,5,Low,Burnout,No,Decrease,1,Unsatisfied,2,Weekly,Poor,Africa
EMP0234,64,Prefer not to say,Software Engineer,Consulting,18,Remote,31,6,3,High,None,Yes,Increase,3,Neutral,2,Weekly,Average,Asia
EMP0235,31,Prefer not to say,Marketing,Retail,9,Onsite,55,12,4,Low,Burnout,No,No Change,2,Neutral,5,Daily,Poor,Africa
EMP0236,52,Male,Data Scientist,Finance,18,Remote,23,11,2,Low,Burnout,No,No Change,4,Unsatisfied,4,None,Average,Oceania
EMP0237,41,Male,HR,Healthcare,33,Hybrid,51,7,1,Medium,Depression,No,Decrease,2,Neutral,1,Weekly,Average,Europe
EMP0238,42,Female,Software Engineer,Manufacturing,13,Remote,32,11,5,Medium,Depression,Yes,No Change,1,Satisfied,4,Daily,Average,Europe
EMP0239,28,Non-binary,Marketing,IT,4,Remote,41,14,5,Low,Depression,Yes,Increase,4,Neutral,1,Weekly,Good,North America
EMP0240,36,Prefer not to say,Software Engineer,Manufacturing,24,Hybrid,46,10,1,Low,None,No,No Change,1,Neutral,1,Daily,Poor,South America
EMP0241,35,Male,HR,Education,6,Onsite,58,15,4,High,Depression,No,No Change,3,Neutral,2,Weekly,Poor,Oceania
EMP0242,40,Non-binary,Sales,Manufacturing,2,Onsite,59,13,2,High,Burnout,Yes,Increase,3,Satisfied,3,Weekly,Poor,North America
EMP0243,39,Non-binary,Project Manager,Education,10,Remote,40,1,1,Medium,Depression,No,Decrease,5,Neutral,4,Weekly,Good,Oceania
EMP0244,65,Prefer not to say,Sales,Retail,32,Remote,56,3,2,High,Burnout,No,Decrease,1,Neutral,1,Weekly,Poor,Europe
EMP0245,29,Prefer not to say,Software Engineer,Finance,17,Onsite,47,11,2,High,Anxiety,Yes,No Change,1,Neutral,3,Weekly,Poor,North America
EMP0246,38,Female,Project Manager,IT,25,Hybrid,38,2,2,Low,Anxiety,Yes,Increase,2,Satisfied,3,None,Good,South America
EMP0247,41,Male,Data Scientist,Healthcare,25,Remote,59,12,5,Low,Anxiety,No,Increase,3,Neutral,1,Weekly,Average,South America
EMP0248,49,Male,Project Manager,Manufacturing,17,Onsite,47,4,1,Medium,None,Yes,Increase,2,Unsatisfied,4,None,Poor,Oceania
EMP0249,38,Prefer not to say,HR,Manufacturing,17,Remote,49,6,3,Medium,Depression,No,Decrease,5,Neutral,5,None,Average,Africa
EMP0250,27,Female,Project Manager,Manufacturing,18,Hybrid,20,6,5,Low,None,Yes,No Change,4,Satisfied,2,Weekly,Poor,Africa
EMP0251,49,Non-binary,Project Manager,Manufacturing,26,Hybrid,50,9,1,High,Anxiety,Yes,Increase,2,Satisfied,2,Weekly,Good,South America
EMP0252,35,Male,Project Manager,Education,21,Hybrid,32,0,4,High,Depression,Yes,No Change,3,Unsatisfied,1,Weekly,Good,Oceania
EMP0253,45,Prefer not to say,Sales,IT,21,Hybrid,23,8,3,Low,Anxiety,Yes,Increase,3,Neutral,3,Daily,Average,Oceania
EMP0254,33,Prefer not to say,HR,IT,25,Remote,22,13,3,Medium,Anxiety,No,Increase,3,Unsatisfied,3,Weekly,Average,Africa
EMP0255,42,Prefer not to say,Data Scientist,Education,4,Hybrid,33,11,5,Medium,Burnout,Yes,Decrease,2,Neutral,2,Daily,Good,Africa
EMP0256,43,Male,Project Manager,Education,25,Hybrid,32,13,3,Medium,Burnout,Yes,Decrease,5,Unsatisfied,5,Weekly,Average,Oceania
EMP0257,38,Prefer not to say,Marketing,Retail,10,Onsite,51,0,1,Medium,Anxiety,No,Increase,2,Unsatisfied,2,Daily,Average,Europe
EMP0258,47,Male,Designer,Healthcare,34,Hybrid,49,11,3,Medium,Burnout,No,Decrease,3,Satisfied,3,None,Poor,Oceania
EMP0259,28,Female,Data Scientist,Education,9,Remote,30,9,1,Medium,Anxiety,No,No Change,1,Satisfied,3,Daily,Average,Oceania
EMP0260,33,Non-binary,Software Engineer,Education,11,Remote,25,9,2,Medium,Burnout,Yes,Increase,2,Neutral,5,Weekly,Average,Asia
EMP0261,54,Non-binary,Software Engineer,Manufacturing,3,Onsite,40,12,4,High,None,No,Increase,3,Neutral,3,Weekly,Poor,North America
EMP0262,45,Non-binary,Project Manager,Finance,20,Onsite,32,13,1,Low,Burnout,No,No Change,1,Neutral,1,None,Good,Asia
EMP0263,52,Male,Sales,Education,18,Onsite,20,15,3,Medium,Burnout,No,No Change,1,Neutral,2,None,Average,Africa
EMP0264,39,Female,Project Manager,Retail,8,Hybrid,35,5,5,Medium,Depression,No,Decrease,3,Neutral,5,Daily,Poor,Asia
EMP0265,40,Non-binary,Sales,Manufacturing,32,Remote,49,2,1,Medium,Anxiety,No,No Change,4,Satisfied,5,None,Average,Europe
EMP0266,58,Prefer not to say,Sales,Retail,21,Onsite,34,5,4,Medium,Depression,Yes,No Change,3,Satisfied,4,Weekly,Good,Europe
EMP0267,35,Male,Project Manager,Manufacturing,33,Hybrid,58,13,3,Medium,Burnout,No,Decrease,3,Satisfied,5,None,Average,South America
EMP0268,30,Non-binary,HR,Consulting,15,Onsite,26,4,4,Medium,Anxiety,No,Decrease,5,Unsatisfied,3,None,Average,South America
EMP0269,37,Female,Marketing,Retail,12,Onsite,36,7,4,Medium,Burnout,No,Increase,3,Unsatisfied,3,None,Poor,Europe
EMP0270,42,Male,Designer,Education,32,Hybrid,48,3,4,High,Depression,Yes,Increase,5,Neutral,4,Daily,Average,Africa
EMP0271,49,Non-binary,HR,Finance,3,Onsite,57,5,4,High,Anxiety,Yes,Increase,5,Satisfied,5,Weekly,Good,South America
EMP0272,62,Prefer not to say,HR,Finance,28,Hybrid,32,8,2,Medium,Depression,Yes,No Change,3,Satisfied,2,Daily,Poor,Oceania
EMP0273,27,Female,Marketing,Healthcare,17,Remote,55,7,4,Medium,Burnout,Yes,Decrease,1,Unsatisfied,4,None,Poor,Asia
EMP0274,39,Non-binary,Designer,Finance,35,Hybrid,28,3,3,High,Depression,No,Decrease,3,Neutral,2,None,Good,Asia
EMP0275,47,Prefer not to say,Sales,Consulting,7,Onsite,53,10,2,Low,Depression,No,Decrease,2,Satisfied,3,Weekly,Poor,Oceania
EMP0276,32,Non-binary,Designer,Finance,34,Onsite,36,10,4,Low,Depression,Yes,No Change,4,Satisfied,4,Daily,Good,Europe
EMP0277,51,Female,Sales,Manufacturing,18,Remote,54,7,4,High,Anxiety,No,Decrease,4,Satisfied,1,None,Average,Asia
EMP0278,40,Male,Marketing,Healthcare,8,Remote,33,8,3,Low,Burnout,No,Increase,4,Neutral,5,None,Poor,Asia
EMP0279,35,Male,Designer,Finance,19,Onsite,39,1,4,Medium,None,Yes,Decrease,2,Unsatisfied,4,Daily,Poor,Africa
EMP0280,38,Prefer not to say,Software Engineer,Healthcare,25,Hybrid,33,11,1,Medium,Anxiety,No,No Change,4,Satisfied,5,None,Good,North America
EMP0281,58,Female,Software Engineer,Education,2,Hybrid,48,4,1,Low,Anxiety,Yes,No Change,3,Unsatisfied,1,Weekly,Average,Asia
EMP0282,42,Male,Designer,Education,10,Remote,60,7,5,Medium,Depression,No,No Change,3,Satisfied,3,Daily,Average,Europe
EMP0283,42,Male,Data Scientist,IT,35,Remote,24,1,1,Medium,None,No,Decrease,5,Neutral,4,None,Good,Asia
EMP0284,33,Non-binary,Data Scientist,Healthcare,18,Remote,28,7,5,High,Burnout,Yes,Increase,1,Unsatisfied,3,None,Average,Asia
EMP0285,45,Non-binary,Project Manager,Manufacturing,12,Hybrid,20,14,2,Low,Depression,No,Decrease,2,Neutral,2,Daily,Poor,Oceania
EMP0286,42,Prefer not to say,Project Manager,Finance,35,Onsite,28,14,4,Medium,Anxiety,Yes,Decrease,1,Unsatisfied,1,Weekly,Good,Asia
EMP0287,49,Female,HR,Consulting,23,Remote,48,12,4,Medium,None,No,Increase,5,Unsatisfied,2,None,Good,Africa
EMP0288,41,Prefer not to say,Sales,Healthcare,10,Hybrid,51,5,2,High,None,Yes,Decrease,3,Neutral,1,None,Good,Africa
EMP0289,53,Non-binary,Designer,IT,22,Hybrid,39,5,4,Low,Anxiety,No,Decrease,5,Neutral,2,Weekly,Poor,Africa
EMP0290,40,Prefer not to say,Marketing,Retail,14,Remote,25,2,4,Medium,Anxiety,No,No Change,1,Neutral,2,None,Poor,North America
EMP0291,33,Male,Sales,IT,32,Hybrid,53,12,1,High,None,No,Decrease,4,Satisfied,3,Weekly,Average,Europe
EMP0292,45,Prefer not to say,HR,IT,10,Hybrid,44,13,4,High,Burnout,Yes,Decrease,4,Neutral,1,None,Average,Asia
EMP0293,31,Female,Sales,Education,22,Hybrid,31,3,3,Medium,Burnout,Yes,Increase,4,Neutral,3,Weekly,Poor,Africa
EMP0294,27,Male,Designer,Healthcare,3,Onsite,58,2,5,Low,Depression,Yes,Decrease,3,Satisfied,3,Weekly,Average,Asia
EMP0295,36,Male,Marketing,Healthcare,33,Hybrid,26,5,4,Low,Depression,No,Decrease,5,Unsatisfied,4,Weekly,Average,Europe
EMP0296,32,Prefer not to say,Data Scientist,Consulting,33,Hybrid,20,4,3,Low,None,Yes,Decrease,2,Satisfied,3,None,Good,North America
EMP0297,43,Female,Marketing,IT,11,Hybrid,28,14,3,Low,None,No,No Change,1,Satisfied,2,None,Poor,Europe
EMP0298,55,Non-binary,Sales,Healthcare,7,Remote,35,14,5,Medium,Burnout,No,No Change,5,Neutral,5,None,Average,Asia
EMP0299,38,Female,Marketing,Finance,9,Remote,30,14,2,Low,None,No,Decrease,4,Neutral,2,None,Good,North America
EMP0300,39,Female,Data Scientist,Finance,6,Hybrid,28,0,1,Low,None,No,Decrease,3,Satisfied,2,None,Poor,Oceania
EMP0301,49,Non-binary,Designer,Retail,16,Remote,21,4,3,Medium,Anxiety,Yes,Decrease,5,Neutral,3,Daily,Average,Oceania
EMP0302,37,Non-binary,HR,IT,2,Remote,56,13,2,Medium,Depression,Yes,Decrease,4,Unsatisfied,5,Daily,Poor,Europe
EMP0303,50,Non-binary,Software Engineer,Retail,13,Hybrid,25,10,3,High,Burnout,No,Increase,3,Satisfied,2,None,Good,Africa
EMP0304,51,Non-binary,Software Engineer,Education,20,Remote,21,0,1,High,None,Yes,No Change,2,Neutral,2,Weekly,Average,South America
EMP0305,33,Prefer not to say,Project Manager,Retail,17,Remote,50,2,4,Medium,Burnout,Yes,Decrease,5,Satisfied,5,Daily,Average,Africa
EMP0306,61,Prefer not to say,Data Scientist,Finance,16,Onsite,50,3,5,High,Burnout,Yes,No Change,2,Unsatisfied,5,Weekly,Good,Europe
EMP0307,50,Prefer not to say,Marketing,Manufacturing,14,Hybrid,27,10,2,Low,Depression,Yes,Decrease,4,Unsatisfied,5,None,Average,Asia
EMP0308,27,Male,Software Engineer,Consulting,3,Onsite,31,14,4,Medium,Depression,Yes,Increase,1,Satisfied,2,Weekly,Average,North America
EMP0309,45,Prefer not to say,Designer,Finance,27,Hybrid,45,11,3,Low,Anxiety,Yes,Increase,3,Satisfied,4,Daily,Good,Africa
EMP0310,38,Non-binary,Sales,Education,25,Remote,23,8,2,Medium,None,Yes,No Change,2,Satisfied,2,Daily,Poor,Africa
EMP0311,32,Prefer not to say,Designer,IT,32,Onsite,42,14,3,Low,None,Yes,No Change,3,Neutral,1,Weekly,Good,Asia
EMP0312,47,Female,Data Scientist,Finance,16,Onsite,37,8,1,Medium,None,No,Decrease,2,Neutral,4,Weekly,Good,Oceania
EMP0313,60,Non-binary,Sales,IT,15,Onsite,40,7,5,Low,Anxiety,Yes,Increase,2,Neutral,1,Daily,Good,South America
EMP0314,28,Male,HR,Retail,26,Onsite,23,1,3,High,Depression,Yes,Decrease,2,Satisfied,5,Weekly,Good,Africa
EMP0315,36,Male,Marketing,Education,22,Remote,20,3,3,Medium,Burnout,Yes,Decrease,1,Satisfied,4,None,Poor,North America
EMP0316,46,Non-binary,Designer,Manufacturing,16,Remote,51,8,5,Medium,Anxiety,No,Increase,2,Neutral,5,Weekly,Poor,Asia
EMP0317,44,Male,Marketing,IT,2,Onsite,46,1,2,Low,Depression,Yes,Decrease,3,Neutral,1,Daily,Good,Asia
EMP0318,34,Male,HR,Education,6,Remote,37,7,2,Medium,Anxiety,Yes,Increase,1,Unsatisfied,2,Weekly,Poor,Europe
EMP0319,55,Prefer not to say,Project Manager,Education,6,Onsite,42,4,2,Low,Burnout,No,No Change,1,Satisfied,5,None,Average,Africa
EMP0320,45,Prefer not to say,HR,Retail,4,Hybrid,53,15,4,Low,None,Yes,No Change,1,Neutral,2,Weekly,Good,Europe
EMP0321,50,Female,Marketing,Consulting,25,Hybrid,26,0,2,Low,Burnout,Yes,Increase,4,Neutral,3,Daily,Poor,Africa
EMP0322,42,Prefer not to say,Marketing,Education,31,Onsite,48,9,3,Medium,None,No,Increase,3,Unsatisfied,5,None,Good,South America
EMP0323,58,Male,Marketing,Education,1,Onsite,58,0,3,Low,Anxiety,Yes,Decrease,4,Neutral,5,None,Poor,Asia
EMP0324,45,Non-binary,HR,Consulting,29,Hybrid,52,7,1,Medium,Burnout,Yes,Increase,1,Unsatisfied,2,Daily,Poor,Asia
EMP0325,63,Female,Marketing,Finance,4,Hybrid,52,13,4,High,Anxiety,No,Decrease,3,Unsatisfied,1,None,Good,Oceania
EMP0326,34,Male,Designer,Manufacturing,2,Onsite,49,7,2,Low,None,Yes,Decrease,1,Satisfied,3,Daily,Poor,Oceania
EMP0327,48,Non-binary,Marketing,Consulting,19,Hybrid,55,4,2,High,Anxiety,No,Increase,5,Satisfied,4,Weekly,Poor,North America
EMP0328,39,Male,Designer,Healthcare,13,Remote,33,0,2,High,Depression,Yes,Increase,4,Satisfied,3,Weekly,Average,Oceania
EMP0329,55,Prefer not to say,HR,Healthcare,2,Onsite,24,12,1,High,Depression,Yes,Increase,1,Neutral,4,Daily,Poor,South America
EMP0330,34,Prefer not to say,Sales,Consulting,31,Onsite,21,15,5,Low,Depression,Yes,Increase,3,Unsatisfied,5,None,Average,North America
EMP0331,54,Prefer not to say,Software Engineer,Education,28,Remote,55,12,5,Low,Depression,No,Increase,3,Satisfied,3,None,Good,Africa
EMP0332,33,Male,Sales,Education,25,Remote,44,10,5,Medium,Depression,Yes,Decrease,1,Satisfied,5,Daily,Average,Europe
EMP0333,33,Female,Software Engineer,Manufacturing,21,Onsite,24,7,4,Medium,None,Yes,Decrease,5,Neutral,4,None,Good,Asia
EMP0334,62,Male,Marketing,IT,11,Onsite,25,6,2,High,Anxiety,No,Increase,5,Unsatisfied,4,Daily,Poor,Oceania
EMP0335,32,Prefer not to say,Designer,Education,16,Hybrid,40,0,4,High,Burnout,Yes,Increase,2,Satisfied,3,Daily,Good,Africa
EMP0336,46,Prefer not to say,Sales,IT,32,Hybrid,59,3,2,Low,Anxiety,Yes,Increase,2,Satisfied,1,Weekly,Poor,Asia
EMP0337,45,Female,Software Engineer,IT,31,Onsite,22,9,4,High,Burnout,Yes,Decrease,1,Unsatisfied,2,Daily,Poor,South America
EMP0338,30,Non-binary,Designer,Consulting,4,Hybrid,47,15,5,Medium,None,No,Increase,2,Neutral,2,Daily,Poor,North America
EMP0339,35,Female,Sales,Finance,32,Hybrid,31,15,2,Low,Depression,No,Decrease,1,Unsatisfied,1,None,Good,Europe
EMP0340,36,Non-binary,Designer,IT,2,Onsite,41,5,5,High,None,No,No Change,1,Neutral,5,Weekly,Poor,South America
EMP0341,41,Female,Data Scientist,Manufacturing,18,Remote,52,0,1,High,Burnout,Yes,No Change,2,Unsatisfied,2,None,Good,North America
EMP0342,31,Female,HR,Finance,6,Hybrid,48,0,2,Low,Burnout,Yes,Decrease,5,Satisfied,4,None,Good,Asia
EMP0343,49,Male,Project Manager,Finance,20,Onsite,41,14,5,Medium,Depression,Yes,Increase,1,Unsatisfied,3,None,Poor,North America
EMP0344,58,Female,Data Scientist,Finance,15,Remote,21,7,3,High,Burnout,Yes,No Change,4,Satisfied,5,None,Average,South America
EMP0345,31,Male,Software Engineer,Healthcare,3,Hybrid,49,15,2,Low,Burnout,No,Decrease,2,Satisfied,4,Daily,Poor,Africa
EMP0346,30,Female,Software Engineer,Education,29,Remote,32,7,4,High,Depression,No,Decrease,3,Unsatisfied,5,None,Good,North America
EMP0347,60,Non-binary,Marketing,Education,12,Remote,40,12,1,Medium,None,Yes,No Change,1,Unsatisfied,3,Daily,Average,Africa
EMP0348,52,Female,Sales,Finance,23,Onsite,22,10,4,High,Burnout,Yes,No Change,3,Unsatisfied,3,Weekly,Average,Africa
EMP0349,66,Prefer not to say,Project Manager,Consulting,34,Hybrid,44,9,3,Low,None,Yes,Decrease,2,Neutral,5,Weekly,Good,Asia
EMP0350,51,Prefer not to say,HR,Manufacturing,16,Onsite,41,15,1,Medium,None,Yes,Decrease,4,Unsatisfied,4,Weekly,Good,Africa
EMP0351,53,Prefer not to say,Designer,Manufacturing,6,Remote,37,11,1,High,Burnout,Yes,Decrease,3,Unsatisfied,2,Weekly,Average,South America
EMP0352,40,Prefer not to say,HR,Healthcare,18,Onsite,54,12,3,Medium,Anxiety,No,Increase,2,Neutral,3,None,Average,North America
EMP0353,48,Non-binary,Software Engineer,Retail,3,Onsite,31,3,1,Low,Depression,No,Decrease,2,Satisfied,2,None,Good,South America
EMP0354,49,Prefer not to say,Data Scientist,Consulting,14,Hybrid,53,13,2,Medium,Depression,Yes,Decrease,5,Unsatisfied,5,Weekly,Average,Africa
EMP0355,45,Male,Project Manager,Education,20,Remote,23,13,5,Medium,Anxiety,Yes,Increase,4,Satisfied,3,Daily,Average,Africa
EMP0356,44,Male,Sales,Healthcare,2,Remote,58,3,1,Low,Depression,Yes,Increase,2,Satisfied,2,None,Good,South America
EMP0357,34,Non-binary,HR,Finance,9,Remote,26,7,1,Low,None,No,Increase,2,Neutral,2,Daily,Good,Asia
EMP0358,41,Male,Designer,Manufacturing,23,Remote,46,7,3,Medium,None,Yes,Decrease,4,Unsatisfied,3,Daily,Poor,Asia
EMP0359,42,Male,Sales,Manufacturing,6,Remote,20,7,3,Medium,Anxiety,No,Increase,4,Neutral,4,Weekly,Average,South America
EMP0360,39,Prefer not to say,HR,Finance,13,Hybrid,56,0,2,Medium,Depression,Yes,Decrease,4,Satisfied,2,Daily,Good,Europe
EMP0361,32,Non-binary,Sales,Retail,30,Onsite,28,15,1,Medium,Burnout,No,Increase,1,Satisfied,5,Daily,Poor,Asia
EMP0362,39,Female,Sales,Consulting,10,Hybrid,39,2,1,Medium,None,Yes,Increase,5,Satisfied,5,None,Average,Europe
EMP0363,42,Non-binary,Designer,Manufacturing,11,Onsite,22,10,4,Medium,None,Yes,Increase,1,Satisfied,4,None,Average,South America
EMP0364,37,Male,Project Manager,IT,9,Onsite,32,4,3,High,Anxiety,Yes,No Change,2,Unsatisfied,2,Weekly,Good,South America
EMP0365,40,Non-binary,Project Manager,Consulting,23,Hybrid,28,9,1,Low,None,No,No Change,2,Neutral,2,Daily,Poor,Africa
EMP0366,39,Non-binary,Sales,IT,12,Hybrid,22,6,4,Medium,None,No,Decrease,2,Neutral,2,Weekly,Poor,South America
EMP0367,48,Male,Marketing,Manufacturing,28,Onsite,53,2,5,Medium,Depression,No,Increase,3,Neutral,2,None,Poor,Europe
EMP0368,30,Non-binary,Sales,IT,32,Hybrid,33,11,2,Medium,Anxiety,No,Decrease,2,Neutral,1,Daily,Good,Europe
EMP0369,58,Female,Data Scientist,Manufacturing,33,Remote,34,5,1,High,Burnout,Yes,No Change,4,Satisfied,2,Daily,Good,South America
EMP0370,55,Non-binary,Software Engineer,Education,2,Remote,50,0,4,Low,Burnout,No,No Change,1,Neutral,5,Daily,Good,Africa
EMP0371,39,Non-binary,Data Scientist,Healthcare,33,Onsite,28,1,1,Medium,None,Yes,Decrease,1,Satisfied,5,None,Average,Oceania
EMP0372,32,Prefer not to say,Marketing,Healthcare,16,Onsite,51,7,4,Medium,None,No,Increase,2,Unsatisfied,4,Weekly,Good,Europe
