Employee_ID,Age,Gender,Job_Role,Industry,Years_of_Experience,Work_Location,Hours_Worked_Per_Week,Number_of_Virtual_Meetings,Work_Life_Balance_Rating,Stress_Level,Mental_Health_Condition,Access_to_Mental_Health_Resources,Productivity_Change,Social_Isolation_Rating,Satisfaction_with_Remote_Work,Company_Support_for_Remote_Work,Physical_Activity,Sleep_Quality,Region
EMP0189,40,Prefer not to say,Data Scientist,IT,35,Hybrid,44,4,5,High,Burnout,No,No Change,2,Unsatisfied,3,Weekly,Average,Oceania
EMP0190,45,Male,Data Scientist,Education,15,Remote,48,8,1,Low,Burnout,Yes,No Change,3,Unsatisfied,2,None,Poor,North America
EMP0191,46,Female,Data Scientist,Finance,11,Hybrid,45,14,3,Low,None,No,Decrease,1,Unsatisfied,2,Daily,Average,Europe
EMP0192,37,Female,Software Engineer,Retail,16,Hybrid,30,2,1,Medium,Anxiety,Yes,No Change,4,Neutral,3,Weekly,Poor,North America
EMP0193,51,Female,Software Engineer,Healthcare,4,Onsite,45,1,5,Medium,Depression,No,No Change,5,Satisfied,2,Weekly,Average,South America
EMP0194,52,Male,Sales,IT,29,Onsite,41,12,2,Medium,Depression,No,Decrease,5,Satisfied,1,Daily,Average,South America
EMP0195,53,Male,Data Scientist,Education,22,Onsite,44,0,1,Medium,Burnout,No,No Change,1,Unsatisfied,4,None,Good,Africa
EMP0196,39,Male,Sales,Education,7,Remote,28,0,2,Medium,None,No,Decrease,5,Unsatisfied,4,None,Poor,North America
EMP0197,56,Female,Designer,Healthcare,28,Onsite,49,12,1,Low,Anxiety,Yes,Increase,4,Satisfied,5,None,Good,Oceania
EMP0198,59,Non-binary,Marketing,Manufacturing,13,Hybrid,45,2,1,Low,None,Yes,Decrease,3,Unsatisfied,4,Weekly,Average,South America
EMP0199,28,Male,Project Manager,Retail,7,Remote,25,0,4,High,Burnout,Yes,Decrease,5,Unsatisfied,3,Daily,Poor,Oceania
EMP0200,36,Female,Data Scientist,Finance,3,Remote,27,7,3,High,Burnout,No,Decrease,4,Neutral,2,Daily,Average,South America
EMP0201,45,Non-binary,Sales,Education,3,Hybrid,23,14,4,Medium,Burnout,No,Increase,4,Neutral,1,Daily,Average,Oceania
EMP0202,52,Male,Sales,Retail,2,Remote,28,1,2,Medium,Anxiety,No,Decrease,4,Unsatisfied,3,Weekly,Good,Asia
EMP0203,55,Female,Project Manager,IT,32,Hybrid,47,8,5,Low,Depression,No,Decrease,2,Unsatisfied,1,None,Poor,Asia
EMP0204,58,Male,Sales,Consulting,18,Hybrid,57,14,3,Low,Burnout,No,No Change,3,Unsatisfied,1,Weekly,Good,South America
EMP0205,51,Prefer not to say,Software Engineer,IT,14,Onsite,23,5,5,Medium,Burnout,No,No Change,4,Neutral,2,None,Good,Asia
EMP0206,52,Male,Data Scientist,Finance,5,Onsite,55,3,5,Low,Burnout,Yes,Increase,5,Satisfied,5,Daily,Poor,Oceania
EMP0207,54,Non-binary,Project Manager,IT,12,Onsite,54,11,3,Low,Burnout,Yes,No Change,1,Unsatisfied,5,Daily,Good,Africa
EMP0208,35,Male,Designer,Retail,2,Remote,30,14,3,Low,Burnout,No,Decrease,5,Neutral,2,Weekly,Good,Europe
EMP0209,39,Male,Marketing,Manufacturing,19,Remote,45,2,4,High,Anxiety,Yes,Decrease,1,Unsatisfied,4,Weekly,Average,North America
EMP0210,47,Prefer not to say,Sales,Consulting,7,Hybrid,44,8,2,Medium,Anxiety,No,No Change,2,Unsatisfied,5,None,Average,Africa
EMP0211,49,Male,Project Manager,Manufacturing,31,Onsite,43,3,5,High,Anxiety,Yes,No Change,1,Unsatisfied,4,Daily,Poor,Europe
EMP0212,60,Prefer not to say,Marketing,Manufacturing,33,Onsite,20,8,4,Low,Burnout,No,No Change,4,Satisfied,4,None,Poor,North America
EMP0213,47,Female,Software Engineer,Manufacturing,11,Onsite,48,8,1,High,None,No,No Change,3,Unsatisfied,4,None,Good,Oceania
EMP0214,27,Prefer not to say,Project Manager,Healthcare,22,Hybrid,55,3,1,Low,Anxiety,Yes,Decrease,4,Satisfied,5,Weekly,Good,Europe
EMP0215,46,Prefer not to say,Marketing,Consulting,30,Remote,44,8,1,Low,Depression,No,Increase,4,Satisfied,4,Daily,Average,South America
EMP0216,25,Non-binary,Software Engineer,Manufacturing,22,Remote,46,9,2,Medium,Burnout,No,Decrease,2,Unsatisfied,4,None,Good,Europe
EMP0217,30,Male,HR,Education,11,Onsite,25,13,3,Medium,Depression,No,Increase,5,Neutral,4,None,Poor,Oceania
EMP0218,38,Prefer not to say,Data Scientist,Education,35,Onsite,43,4,2,Low,Anxiety,Yes,Increase,1,Unsatisfied,2,Daily,Average,Europe
EMP0219,56,Female,HR,Education,5,Remote,20,9,3,Low,Anxiety,No,No Change,5,Satisfied,4,Weekly,Average,Asia
EMP0220,42,Male,Sales,Manufacturing,23,Hybrid,45,5,4,Low,Burnout,No,No Change,2,Unsatisfied,1,Weekly,Good,South America
EMP0221,42,Prefer not to say,Project Manager,Retail,18,Hybrid,30,9,5,Medium,None,No,Decrease,5,Satisfied,5,None,Good,Oceania
EMP0222,30,Female,HR,IT,20,Hybrid,43,6,4,High,None,No,Increase,1,Unsatisfied,5,None,Average,Asia
EMP0223,33,Male,Software Engineer,Consulting,6,Onsite,49,6,3,High,Anxiety,Yes,No Change,1,Unsatisfied,2,Weekly,Good,Asia
EMP0224,28,Non-binary,Marketing,Retail,29,Hybrid,51,3,3,High,Anxiety,Yes,Decrease,2,Unsatisfied,1,None,Average,Africa
EMP0225,50,Non-binary,Designer,Manufacturing,1,Remote,20,5,1,Low,Anxiety,No,Increase,5,Satisfied,2,Daily,Average,North America
EMP0226,44,Male,Software Engineer,Retail,4,Onsite,43,3,1,Low,None,Yes,Increase,1,Unsatisfied,1,Weekly,Good,Africa
EMP0227,40,Female,Data Scientist,Healthcare,6,Remote,57,0,5,Medium,None,Yes,Increase,3,Unsatisfied,4,Weekly,Average,South America
EMP0228,23,Male,Project Manager,IT,8,Onsite,45,15,2,Medium,Depression,Yes,Increase,3,Unsatisfied,3,Weekly,Poor,Asia
EMP0229,30,Female,Marketing,Consulting,32,Onsite,51,4,3,Medium,Burnout,No,Decrease,1,Unsatisfied,5,Weekly,Good,Oceania
EMP0230,42,Female,HR,Manufacturing,10,Hybrid,43,14,2,Low,Burnout,Yes,Decrease,5,Satisfied,1,Weekly,Good,Europe
EMP0231,52,Male,Marketing,Retail,7,Onsite,53,14,1,Medium,Burnout,No,No Change,1,Unsatisfied,4,Daily,Average,Africa
EMP0232,37,Male,Marketing,Healthcare,29,Onsite,20,3,4,Low,Burnout,No,Decrease,4,Satisfied,2,Weekly,Poor,Oceania
EMP0233,28,Prefer not to say,Marketing,Manufacturing,19,Hybrid,44,9,5,Low,Burnout,No,Decrease,2,Unsatisfied,2,Weekly,Poor,Africa
EMP0234,31,Prefer not to say,Software Engineer,Consulting,18,Remote,42,6,3,High,None,Yes,Increase,3,Unsatisfied,2,Weekly,Average,Asia
EMP0235,23,Prefer not to say,Marketing,Retail,9,Onsite,49,12,4,Low,Burnout,No,No Change,1,Unsatisfied,5,Daily,Poor,Africa
EMP0236,37,Male,Data Scientist,Finance,18,Remote,43,11,2,Low,Burnout,No,No Change,2,Unsatisfied,4,None,Average,Oceania
EMP0237,25,Male,HR,Healthcare,33,Hybrid,42,7,1,Medium,Depression,No,Decrease,4,Satisfied,1,Weekly,Average,Europe
EMP0238,55,Female,Software Engineer,Manufacturing,13,Remote,55,11,5,Medium,Depression,Yes,No Change,4,Satisfied,4,Daily,Average,Europe
EMP0239,56,Non-binary,Marketing,IT,4,Remote,28,14,5,Low,Depression,Yes,Increase,4,Neutral,1,Weekly,Good,North America
EMP0240,51,Prefer not to say,Software Engineer,Manufacturing,24,Hybrid,41,10,1,Low,None,No,No Change,4,Satisfied,1,Daily,Poor,South America
EMP0241,35,Male,HR,Education,6,Onsite,52,15,4,High,Depression,No,No Change,5,Satisfied,2,Weekly,Poor,Oceania
EMP0242,22,Non-binary,Sales,Manufacturing,2,Onsite,25,13,2,High,Burnout,Yes,Increase,4,Unsatisfied,3,Weekly,Poor,North America
EMP0243,34,Non-binary,Project Manager,Education,10,Remote,42,1,1,Medium,Depression,No,Decrease,2,Unsatisfied,4,Weekly,Good,Oceania
EMP0244,37,Prefer not to say,Sales,Retail,32,Remote,50,3,2,High,Burnout,No,Decrease,1,Unsatisfied,1,Weekly,Poor,Europe
EMP0245,59,Prefer not to say,Software Engineer,Finance,17,Onsite,43,11,2,High,Anxiety,Yes,No Change,2,Unsatisfied,3,Weekly,Poor,North America
EMP0246,53,Female,Project Manager,IT,25,Hybrid,54,2,2,Low,Anxiety,Yes,Increase,5,Satisfied,3,None,Good,South America
EMP0247,38,Male,Data Scientist,Healthcare,25,Remote,52,12,5,Low,Anxiety,No,Increase,3,Unsatisfied,1,Weekly,Average,South America
EMP0248,32,Male,Project Manager,Manufacturing,17,Onsite,47,4,1,Medium,None,Yes,Increase,2,Unsatisfied,4,None,Poor,Oceania
EMP0249,36,Prefer not to say,HR,Manufacturing,17,Remote,21,6,3,Medium,Depression,No,Decrease,5,Neutral,5,None,Average,Africa
EMP0250,29,Female,Project Manager,Manufacturing,18,Hybrid,44,6,5,Low,None,Yes,No Change,2,Unsatisfied,2,Weekly,Poor,Africa
EMP0251,38,Non-binary,Project Manager,Manufacturing,26,Hybrid,50,9,1,High,Anxiety,Yes,Increase,5,Satisfied,2,Weekly,Good,South America
EMP0252,32,Male,Project Manager,Education,21,Hybrid,45,0,4,High,Depression,Yes,No Change,2,Unsatisfied,1,Weekly,Good,Oceania
EMP0253,43,Prefer not to say,Sales,IT,21,Hybrid,28,8,3,Low,Anxiety,Yes,Increase,4,Neutral,3,Daily,Average,Oceania
EMP0254,46,Prefer not to say,HR,IT,25,Remote,53,13,3,Medium,Anxiety,No,Increase,1,Unsatisfied,3,Weekly,Average,Africa
EMP0255,42,Prefer not to say,Data Scientist,Education,4,Hybrid,43,11,5,Medium,Burnout,Yes,Decrease,4,Satisfied,2,Daily,Good,Africa
EMP0256,27,Male,Project Manager,Education,25,Hybrid,45,13,3,Medium,Burnout,Yes,Decrease,2,Unsatisfied,5,Weekly,Average,Oceania
EMP0257,54,Prefer not to say,Marketing,Retail,10,Onsite,27,0,1,Medium,Anxiety,No,Increase,5,Unsatisfied,2,Daily,Average,Europe
EMP0258,43,Male,Designer,Healthcare,34,Hybrid,50,11,3,Medium,Burnout,No,Decrease,2,Unsatisfied,3,None,Poor,Oceania
EMP0259,31,Female,Data Scientist,Education,9,Remote,48,9,1,Medium,Anxiety,No,No Change,4,Satisfied,3,Daily,Average,Oceania
EMP0260,53,Non-binary,Software Engineer,Education,11,Remote,47,9,2,Medium,Burnout,Yes,Increase,5,Satisfied,5,Weekly,Average,Asia
EMP0261,57,Non-binary,Software Engineer,Manufacturing,3,Onsite,45,12,4,High,None,No,Increase,4,Satisfied,3,Weekly,Poor,North America
EMP0262,50,Non-binary,Project Manager,Finance,20,Onsite,55,13,1,Low,Burnout,No,No Change,1,Unsatisfied,1,None,Good,Asia
EMP0263,37,Male,Sales,Education,18,Onsite,29,15,3,Medium,Burnout,No,No Change,4,Unsatisfied,2,None,Average,Africa
EMP0264,58,Female,Project Manager,Retail,8,Hybrid,44,5,5,Medium,Depression,No,Decrease,3,Unsatisfied,5,Daily,Poor,Asia
EMP0265,57,Non-binary,Sales,Manufacturing,32,Remote,41,2,1,Medium,Anxiety,No,No Change,4,Satisfied,5,None,Average,Europe
EMP0266,50,Prefer not to say,Sales,Retail,21,Onsite,45,5,4,Medium,Depression,Yes,No Change,2,Unsatisfied,4,Weekly,Good,Europe
EMP0267,48,Male,Project Manager,Manufacturing,33,Hybrid,30,13,3,Medium,Burnout,No,Decrease,4,Satisfied,5,None,Average,South America
EMP0268,43,Non-binary,HR,Consulting,15,Onsite,25,4,4,Medium,Anxiety,No,Decrease,5,Satisfied,3,None,Average,South America
EMP0269,58,Female,Marketing,Retail,12,Onsite,29,7,4,Medium,Burnout,No,Increase,4,Unsatisfied,3,None,Poor,Europe
EMP0270,30,Male,Designer,Education,32,Hybrid,23,3,4,High,Depression,Yes,Increase,5,Neutral,4,Daily,Average,Africa
EMP0271,44,Non-binary,HR,Finance,3,Onsite,22,5,4,High,Anxiety,Yes,Increase,5,Neutral,5,Weekly,Good,South America
EMP0272,41,Prefer not to say,HR,Finance,28,Hybrid,27,8,2,Medium,Depression,Yes,No Change,5,Satisfied,2,Daily,Poor,Oceania
EMP0273,60,Female,Marketing,Healthcare,17,Remote,50,7,4,Medium,Burnout,Yes,Decrease,5,Satisfied,4,None,Poor,Asia
EMP0274,58,Non-binary,Designer,Finance,35,Hybrid,43,3,3,High,Depression,No,Decrease,2,Unsatisfied,2,None,Good,Asia
EMP0275,60,Prefer not to say,Sales,Consulting,7,Onsite,42,10,2,Low,Depression,No,Decrease,2,Unsatisfied,3,Weekly,Poor,Oceania
EMP0276,27,Non-binary,Designer,Finance,34,Onsite,23,10,4,Low,Depression,Yes,No Change,4,Unsatisfied,4,Daily,Good,Europe
EMP0277,38,Female,Sales,Manufacturing,18,Remote,20,7,4,High,Anxiety,No,Decrease,4,Satisfied,1,None,Average,Asia
EMP0278,56,Male,Marketing,Healthcare,8,Remote,42,8,3,Low,Burnout,No,Increase,2,Unsatisfied,5,None,Poor,Asia
EMP0279,31,Male,Designer,Finance,19,Onsite,30,1,4,Medium,None,Yes,Decrease,4,Satisfied,4,Daily,Poor,Africa
EMP0280,37,Prefer not to say,Software Engineer,Healthcare,25,Hybrid,52,11,1,Medium,Anxiety,No,No Change,4,Satisfied,5,None,Good,North America
EMP0281,41,Female,Software Engineer,Education,2,Hybrid,46,4,1,Low,Anxiety,Yes,No Change,5,Satisfied,1,Weekly,Average,Asia
EMP0282,58,Male,Designer,Education,10,Remote,28,7,5,Medium,Depression,No,No Change,5,Neutral,3,Daily,Average,Europe
EMP0283,49,Male,Data Scientist,IT,35,Remote,42,1,1,Medium,None,No,Decrease,2,Unsatisfied,4,None,Good,Asia
EMP0284,23,Non-binary,Data Scientist,Healthcare,18,Remote,28,7,5,High,Burnout,Yes,Increase,5,Neutral,3,None,Average,Asia
EMP0285,24,Non-binary,Project Manager,Manufacturing,12,Hybrid,42,14,2,Low,Depression,No,Decrease,1,Unsatisfied,2,Daily,Poor,Oceania
EMP0286,41,Prefer not to say,Project Manager,Finance,35,Onsite,49,14,4,Medium,Anxiety,Yes,Decrease,3,Unsatisfied,1,Weekly,Good,Asia
EMP0287,32,Female,HR,Consulting,23,Remote,43,12,4,Medium,None,No,Increase,4,Satisfied,2,None,Good,Africa
EMP0288,47,Prefer not to say,Sales,Healthcare,10,Hybrid,45,5,2,High,None,Yes,Decrease,3,Unsatisfied,1,None,Good,Africa
EMP0289,23,Non-binary,Designer,IT,22,Hybrid,42,5,4,Low,Anxiety,No,Decrease,4,Satisfied,2,Weekly,Poor,Africa
EMP0290,34,Prefer not to say,Marketing,Retail,14,Remote,45,2,4,Medium,Anxiety,No,No Change,1,Unsatisfied,2,None,Poor,North America
EMP0291,42,Male,Sales,IT,32,Hybrid,45,12,1,High,None,No,Decrease,5,Satisfied,3,Weekly,Average,Europe
EMP0292,42,Prefer not to say,HR,IT,10,Hybrid,44,13,4,High,Burnout,Yes,Decrease,5,Satisfied,1,None,Average,Asia
EMP0293,33,Female,Sales,Education,22,Hybrid,22,3,3,Medium,Burnout,Yes,Increase,4,Satisfied,3,Weekly,Poor,Africa
EMP0294,40,Male,Designer,Healthcare,3,Onsite,55,2,5,Low,Depression,Yes,Decrease,3,Unsatisfied,3,Weekly,Average,Asia
EMP0295,27,Male,Marketing,Healthcare,33,Hybrid,46,5,4,Low,Depression,No,Decrease,3,Unsatisfied,4,Weekly,Average,Europe
EMP0296,39,Prefer not to say,Data Scientist,Consulting,33,Hybrid,25,4,3,Low,None,Yes,Decrease,4,Satisfied,3,None,Good,North America
EMP0297,42,Female,Marketing,IT,11,Hybrid,46,14,3,Low,None,No,No Change,1,Unsatisfied,2,None,Poor,Europe
EMP0298,22,Non-binary,Sales,Healthcare,7,Remote,21,14,5,Medium,Burnout,No,No Change,5,Neutral,5,None,Average,Asia
EMP0299,45,Female,Marketing,Finance,9,Remote,25,14,2,Low,None,No,Decrease,5,Satisfied,2,None,Good,North America
EMP0300,47,Female,Data Scientist,Finance,6,Hybrid,48,0,1,Low,None,No,Decrease,1,Unsatisfied,2,None,Poor,Oceania
EMP0301,24,Non-binary,Designer,Retail,16,Remote,29,4,3,Medium,Anxiety,Yes,Decrease,5,Satisfied,3,Daily,Average,Oceania
EMP0302,48,Non-binary,HR,IT,2,Remote,41,13,2,Medium,Depression,Yes,Decrease,5,Satisfied,5,Daily,Poor,Europe
EMP0303,60,Non-binary,Software Engineer,Retail,13,Hybrid,29,10,3,High,Burnout,No,Increase,5,Satisfied,2,None,Good,Africa
EMP0304,41,Non-binary,Software Engineer,Education,20,Remote,55,0,1,High,None,Yes,No Change,2,Unsatisfied,2,Weekly,Average,South America
EMP0305,49,Prefer not to say,Project Manager,Retail,17,Remote,25,2,4,Medium,Burnout,Yes,Decrease,4,Satisfied,5,Daily,Average,Africa
EMP0306,27,Prefer not to say,Data Scientist,Finance,16,Onsite,43,3,5,High,Burnout,Yes,No Change,2,Unsatisfied,5,Weekly,Good,Europe
EMP0307,35,Prefer not to say,Marketing,Manufacturing,14,Hybrid,54,10,2,Low,Depression,Yes,Decrease,1,Unsatisfied,5,None,Average,Asia
EMP0308,23,Male,Software Engineer,Consulting,3,Onsite,26,14,4,Medium,Depression,Yes,Increase,5,Satisfied,2,Weekly,Average,North America
EMP0309,24,Prefer not to say,Designer,Finance,27,Hybrid,54,11,3,Low,Anxiety,Yes,Increase,5,Satisfied,4,Daily,Good,Africa
EMP0310,41,Non-binary,Sales,Education,25,Remote,56,8,2,Medium,None,Yes,No Change,1,Unsatisfied,2,Daily,Poor,Africa
EMP0311,41,Prefer not to say,Designer,IT,32,Onsite,45,14,3,Low,None,Yes,No Change,4,Satisfied,1,Weekly,Good,Asia
EMP0312,43,Female,Data Scientist,Finance,16,Onsite,44,8,1,Medium,None,No,Decrease,2,Unsatisfied,4,Weekly,Good,Oceania
EMP0313,30,Non-binary,Sales,IT,15,Onsite,25,7,5,Low,Anxiety,Yes,Increase,4,Satisfied,1,Daily,Good,South America
EMP0314,44,Male,HR,Retail,26,Onsite,41,1,3,High,Depression,Yes,Decrease,4,Satisfied,5,Weekly,Good,Africa
EMP0315,50,Male,Marketing,Education,22,Remote,21,3,3,Medium,Burnout,Yes,Decrease,5,Neutral,4,None,Poor,North America
EMP0316,48,Non-binary,Designer,Manufacturing,16,Remote,45,8,5,Medium,Anxiety,No,Increase,1,Unsatisfied,5,Weekly,Poor,Asia
EMP0317,45,Male,Marketing,IT,2,Onsite,23,1,2,Low,Depression,Yes,Decrease,5,Unsatisfied,1,Daily,Good,Asia
EMP0318,60,Male,HR,Education,6,Remote,45,7,2,Medium,Anxiety,Yes,Increase,2,Unsatisfied,2,Weekly,Poor,Europe
EMP0319,51,Prefer not to say,Project Manager,Education,6,Onsite,30,4,2,Low,Burnout,No,No Change,4,Satisfied,5,None,Average,Africa
EMP0320,48,Prefer not to say,HR,Retail,4,Hybrid,20,15,4,Low,None,Yes,No Change,5,Satisfied,2,Weekly,Good,Europe
EMP0321,43,Female,Marketing,Consulting,25,Hybrid,46,0,2,Low,Burnout,Yes,Increase,4,Satisfied,3,Daily,Poor,Africa
EMP0322,23,Prefer not to say,Marketing,Education,31,Onsite,48,9,3,Medium,None,No,Increase,4,Satisfied,5,None,Good,South America
EMP0323,32,Male,Marketing,Education,1,Onsite,22,0,3,Low,Anxiety,Yes,Decrease,4,Neutral,5,None,Poor,Asia
EMP0324,44,Non-binary,HR,Consulting,29,Hybrid,28,7,1,Medium,Burnout,Yes,Increase,3,Unsatisfied,2,Daily,Poor,Asia
EMP0325,36,Female,Marketing,Finance,4,Hybrid,58,13,4,High,Anxiety,No,Decrease,1,Unsatisfied,1,None,Good,Oceania
EMP0326,50,Male,Designer,Manufacturing,2,Onsite,43,7,2,Low,None,Yes,Decrease,3,Unsatisfied,3,Daily,Poor,Oceania
EMP0327,54,Non-binary,Marketing,Consulting,19,Hybrid,28,4,2,High,Anxiety,No,Increase,4,Neutral,4,Weekly,Poor,North America
EMP0328,54,Male,Designer,Healthcare,13,Remote,28,0,2,High,Depression,Yes,Increase,5,Unsatisfied,3,Weekly,Average,Oceania
EMP0329,33,Prefer not to say,HR,Healthcare,2,Onsite,21,12,1,High,Depression,Yes,Increase,3,Unsatisfied,4,Daily,Poor,South America
EMP0330,47,Prefer not to say,Sales,Consulting,31,Onsite,56,15,5,Low,Depression,Yes,Increase,4,Satisfied,5,None,Average,North America
EMP0331,25,Prefer not to say,Software Engineer,Education,28,Remote,43,12,5,Low,Depression,No,Increase,5,Satisfied,3,None,Good,Africa
EMP0332,38,Male,Sales,Education,25,Remote,26,10,5,Medium,Depression,Yes,Decrease,5,Satisfied,5,Daily,Average,Europe
EMP0333,31,Female,Software Engineer,Manufacturing,21,Onsite,41,7,4,Medium,None,Yes,Decrease,4,Satisfied,4,None,Good,Asia
EMP0334,58,Male,Marketing,IT,11,Onsite,20,6,2,High,Anxiety,No,Increase,5,Neutral,4,Daily,Poor,Oceania
EMP0335,28,Prefer not to say,Designer,Education,16,Hybrid,44,0,4,High,Burnout,Yes,Increase,4,Satisfied,3,Daily,Good,Africa
EMP0336,54,Prefer not to say,Sales,IT,32,Hybrid,46,3,2,Low,Anxiety,Yes,Increase,4,Satisfied,1,Weekly,Poor,Asia
EMP0337,60,Female,Software Engineer,IT,31,Onsite,50,9,4,High,Burnout,Yes,Decrease,2,Unsatisfied,2,Daily,Poor,South America
EMP0338,38,Non-binary,Designer,Consulting,4,Hybrid,27,15,5,Medium,None,No,Increase,3,Unsatisfied,2,Daily,Poor,North America
EMP0339,31,Female,Sales,Finance,32,Hybrid,43,15,2,Low,Depression,No,Decrease,5,Satisfied,1,None,Good,Europe
EMP0340,42,Non-binary,Designer,IT,2,Onsite,25,5,5,High,None,No,No Change,5,Satisfied,5,Weekly,Poor,South America
EMP0341,52,Female,Data Scientist,Manufacturing,18,Remote,27,0,1,High,Burnout,Yes,No Change,5,Satisfied,2,None,Good,North America
EMP0342,41,Female,HR,Finance,6,Hybrid,50,0,2,Low,Burnout,Yes,Decrease,3,Unsatisfied,4,None,Good,Asia
EMP0343,44,Male,Project Manager,Finance,20,Onsite,20,14,5,Medium,Depression,Yes,Increase,4,Neutral,3,None,Poor,North America
EMP0344,42,Female,Data Scientist,Finance,15,Remote,52,7,3,High,Burnout,Yes,No Change,3,Unsatisfied,5,None,Average,South America
EMP0345,53,Male,Software Engineer,Healthcare,3,Hybrid,50,15,2,Low,Burnout,No,Decrease,1,Unsatisfied,4,Daily,Poor,Africa
EMP0346,52,Female,Software Engineer,Education,29,Remote,43,7,4,High,Depression,No,Decrease,5,Satisfied,5,None,Good,North America
EMP0347,23,Non-binary,Marketing,Education,12,Remote,21,12,1,Medium,None,Yes,No Change,5,Satisfied,3,Daily,Average,Africa
EMP0348,24,Female,Sales,Finance,23,Onsite,41,10,4,High,Burnout,Yes,No Change,4,Satisfied,3,Weekly,Average,Africa
EMP0349,41,Prefer not to say,Project Manager,Consulting,34,Hybrid,25,9,3,Low,None,Yes,Decrease,5,Unsatisfied,5,Weekly,Good,Asia
EMP0350,60,Prefer not to say,HR,Manufacturing,16,Onsite,43,15,1,Medium,None,Yes,Decrease,3,Unsatisfied,4,Weekly,Good,Africa
EMP0351,25,Prefer not to say,Designer,Manufacturing,6,Remote,45,11,1,High,Burnout,Yes,Decrease,3,Unsatisfied,2,Weekly,Average,South America
EMP0352,55,Prefer not to say,HR,Healthcare,18,Onsite,22,12,3,Medium,Anxiety,No,Increase,5,Satisfied,3,None,Average,North America
EMP0353,33,Non-binary,Software Engineer,Retail,3,Onsite,55,3,1,Low,Depression,No,Decrease,3,Unsatisfied,2,None,Good,South America
EMP0354,43,Prefer not to say,Data Scientist,Consulting,14,Hybrid,41,13,2,Medium,Depression,Yes,Decrease,5,Satisfied,5,Weekly,Average,Africa
EMP0355,59,Male,Project Manager,Education,20,Remote,52,13,5,Medium,Anxiety,Yes,Increase,1,Unsatisfied,3,Daily,Average,Africa
EMP0356,48,Male,Sales,Healthcare,2,Remote,25,3,1,Low,Depression,Yes,Increase,3,Unsatisfied,2,None,Good,South America
EMP0357,31,Non-binary,HR,Finance,9,Remote,24,7,1,Low,None,No,Increase,4,Neutral,2,Daily,Good,Asia
EMP0358,28,Male,Designer,Manufacturing,23,Remote,51,7,3,Medium,None,Yes,Decrease,2,Unsatisfied,3,Daily,Poor,Asia
EMP0359,49,Male,Sales,Manufacturing,6,Remote,41,7,3,Medium,Anxiety,No,Increase,4,Satisfied,4,Weekly,Average,South America
EMP0360,56,Prefer not to say,HR,Finance,13,Hybrid,43,0,2,Medium,Depression,Yes,Decrease,1,Unsatisfied,2,Daily,Good,Europe
EMP0361,56,Non-binary,Sales,Retail,30,Onsite,26,15,1,Medium,Burnout,No,Increase,5,Satisfied,5,Daily,Poor,Asia
EMP0362,51,Female,Sales,Consulting,10,Hybrid,51,2,1,Medium,None,Yes,Increase,3,Unsatisfied,5,None,Average,Europe
EMP0363,38,Non-binary,Designer,Manufacturing,11,Onsite,29,10,4,Medium,None,Yes,Increase,4,Satisfied,4,None,Average,South America
EMP0364,40,Male,Project Manager,IT,9,Onsite,48,4,3,High,Anxiety,Yes,No Change,4,Satisfied,2,Weekly,Good,South America
EMP0365,56,Non-binary,Project Manager,Consulting,23,Hybrid,21,9,1,Low,None,No,No Change,3,Unsatisfied,2,Daily,Poor,Africa
EMP0366,33,Non-binary,Sales,IT,12,Hybrid,51,6,4,Medium,None,No,Decrease,3,Unsatisfied,2,Weekly,Poor,South America
EMP0367,45,Male,Marketing,Manufacturing,28,Onsite,49,2,5,Medium,Depression,No,Increase,5,Satisfied,2,None,Poor,Europe
EMP0368,55,Non-binary,Sales,IT,32,Hybrid,49,11,2,Medium,Anxiety,No,Decrease,2,Unsatisfied,1,Daily,Good,Europe
EMP0369,39,Female,Data Scientist,Manufacturing,33,Remote,45,5,1,High,Burnout,Yes,No Change,3,Unsatisfied,2,Daily,Good,South America
